ptr_id,year,member,class,source_url
0002081111-26-000097,2026,"LSV EMERGING MARKETS EQUITY FUND, LP (D/A)",,https://www.sec.gov/Archives/edgar/data/1341434/000208111126000097/0002081111-26-000097-index.htm
0001341755-26-000003,2026,"Chalkstream Investment Fund (International), Ltd. (D/A)",,https://www.sec.gov/Archives/edgar/data/1341755/000134175526000003/0001341755-26-000003-index.htm
0000912282-26-000665,2026,Carlin Gold Corp (D),,https://www.sec.gov/Archives/edgar/data/1342325/000091228226000665/0000912282-26-000665-index.htm
0001343394-26-000004,2026,Nationwide BOLI Private Placement Variable Account (D/A),,https://www.sec.gov/Archives/edgar/data/1343394/000134339426000004/0001343394-26-000004-index.htm
0001344289-26-000001,2026,SELECT EQUITY FUND L P (D/A),,https://www.sec.gov/Archives/edgar/data/1344289/000134428926000001/0001344289-26-000001-index.htm
0000935836-26-000203,2026,"STIRLING PARTNERS, A CALIFORNIA LIMITED PARTNERSHIP (D/A)",,https://www.sec.gov/Archives/edgar/data/1346292/000093583626000203/0000935836-26-000203-index.htm
0000947871-26-000498,2026,TUDOR EMPLOYEE INVESTMENT FUND LLC (D/A),,https://www.sec.gov/Archives/edgar/data/1346734/000094787126000498/0000947871-26-000498-index.htm
0001351020-26-000001,2026,"Thirteen Partners Offshore, Ltd. (D/A)",,https://www.sec.gov/Archives/edgar/data/1351020/000135102026000001/0001351020-26-000001-index.htm
0001351287-26-000002,2026,TOWNSEND BALANCED REAL ESTATE FUND L P (D/A),,https://www.sec.gov/Archives/edgar/data/1351287/000135128726000002/0001351287-26-000002-index.htm
0000929638-26-001712,2026,Nippon Value Investors Japanese Equity Trust (D/A),,https://www.sec.gov/Archives/edgar/data/1354372/000092963826001712/0000929638-26-001712-index.htm
0001354793-26-000002,2026,Hedge Fund Opportunities Ltd (D/A),,https://www.sec.gov/Archives/edgar/data/1354793/000135479326000002/0001354793-26-000002-index.htm
0001355137-26-000003,2026,"EMA GARP FUND, LP (D/A)",,https://www.sec.gov/Archives/edgar/data/1355137/000135513726000003/0001355137-26-000003-index.htm
0000935836-26-000197,2026,"COLISEUM CAPITAL PARTNERS, L.P. (D/A)",,https://www.sec.gov/Archives/edgar/data/1356974/000093583626000197/0000935836-26-000197-index.htm
0001357277-26-000001,2026,LARA EXPLORATION LTD (D),,https://www.sec.gov/Archives/edgar/data/1357277/000135727726000001/0001357277-26-000001-index.htm
0001357546-26-000002,2026,Hedge Fund Opportunities LLC (D/A),,https://www.sec.gov/Archives/edgar/data/1357546/000135754626000002/0001357546-26-000002-index.htm
0001367664-26-000003,2026,"KAZAZIAN CAPITAL FUND, LP (D/A)",,https://www.sec.gov/Archives/edgar/data/1367664/000136766426000003/0001367664-26-000003-index.htm
0001367809-26-000002,2026,Hedge Fund Opportunities Inst Ltd (D/A),,https://www.sec.gov/Archives/edgar/data/1367809/000136780926000002/0001367809-26-000002-index.htm
0001368836-26-000001,2026,"AgriVest Farmland Fund, Inc. (D/A)",,https://www.sec.gov/Archives/edgar/data/1368836/000136883626000001/0001368836-26-000001-index.htm
0001369790-26-000004,2026,FEB BANCSHARES INC (D),,https://www.sec.gov/Archives/edgar/data/1369790/000136979026000004/0001369790-26-000004-index.htm
0000935836-26-000192,2026,"STONEPINE CAPITAL, L.P. (D/A)",,https://www.sec.gov/Archives/edgar/data/1370042/000093583626000192/0000935836-26-000192-index.htm
0001370877-26-000001,2026,"Weatherbie Long/Short Fund, L.P. (D/A)",,https://www.sec.gov/Archives/edgar/data/1370877/000137087726000001/0001370877-26-000001-index.htm
0001013594-26-000498,2026,"FLI Value Fund, L.P. (D/A)",,https://www.sec.gov/Archives/edgar/data/1371080/000101359426000498/0001013594-26-000498-index.htm
0001372514-26-000038,2026,KIORA PHARMACEUTICALS INC (D),,https://www.sec.gov/Archives/edgar/data/1372514/000137251426000038/0001372514-26-000038-index.htm
0001375637-26-000002,2026,AIMS/NJ Multi-Strategy Portfolio LLC (D/A),,https://www.sec.gov/Archives/edgar/data/1375637/000137563726000002/0001375637-26-000002-index.htm
0001376317-26-000003,2026,AXIOM INVESTORS TRUST II - AXIOM U S SMALL CAP EQUITY PORTFOLIO (D/A),,https://www.sec.gov/Archives/edgar/data/1376317/000137631726000003/0001376317-26-000003-index.htm
